"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1805511503598297227","Tue Jun 25 08:01:01 +0000 2024","0","Disepong Istri Orang Tog3e Gaya 69 https://t.co/YdIPJBABXn Laras Bali Viral Full Lengkap 72 https://t.co/hEdpRJMMmF Ngntot Pacar Bule Bali T0ket G3de https://t.co/akMsHvRu5D Saya Darla Toutuber Viral 4 https://t.co/TIqmOQ9JX2","1805511503598297227","","","in","","0","0","0","https://x.com/wtrc9h9879fr5/status/1805511503598297227","773302278958612480","wtrc9h9879fr5"
"1805131007374618869","Mon Jun 24 06:49:04 +0000 2024","0","Video bule diduga melakukan aksi perusakan sebuah rumah milik warga di Kabupaten Gianyar Bali viral di media sosial. Bule asal Alaska tersebut kesal lantaran kesal tak diizinkan memperpanjang kontrak rumah. PAA #Bule #Bali #SeputariNewsPagi #SeputariNewsRCTI https://t.co/tz1PDK7otd","1805131007374618869","https://pbs.twimg.com/media/GQ0c8nLa0AEYh_h.jpg","","in","iNews Tower Jakarta","0","0","0","https://x.com/SeputariNews/status/1805131007374618869","375995332","SeputariNews"
"1804929889277301176","Sun Jun 23 17:29:54 +0000 2024","0","cari pasangan buat swab sex kalo bisa bule #openbo #bobali #pasutribali #bulebali #partner #availbali #openbobali #3some #3somebali","1804929889277301176","","","in","","0","4","0","https://x.com/karinkaliya/status/1804929889277301176","1804921644731052032","karinkaliya"
"1804485393494294783","Sun Jun 23 12:30:07 +0000 2024","0","@neverens bule Bali anjayy ","1804854448382173228","","neverens","in","Indonesia 🇮🇩","0","0","0","https://x.com/cookieraggi/status/1804854448382173228","1287881637544341505","cookieraggi"
"1804485393494294783","Sun Jun 23 11:55:45 +0000 2024","0","@cookieraggi Bener sih ini potong rambut langsung jadi vibe bule Bali yang seneng surfing.. https://t.co/C2eWXm2SBT","1804845797759984050","https://pbs.twimg.com/media/GQwZrlCaQAAVu7_.png","cookieraggi","in","🇹🇭🇨🇳🇰🇷🇯🇵🇺🇲🇹🇼🇵🇭","0","1","0","https://x.com/neverens/status/1804845797759984050","1354436005","neverens"
"1804205547740450822","Sat Jun 22 13:09:57 +0000 2024","1","@NyaiiBubu ini bule bali nir akhlak yaa","1804502085972681140","","NyaiiBubu","in","Dunya","0","1","0","https://x.com/ayufaparwaa/status/1804502085972681140","1335264585633288199","ayufaparwaa"
"1804456094355361901","Sat Jun 22 10:07:35 +0000 2024","0","pov bule bali 40 hari gapunya uang","1804456189243060404","","dickinson6exe","in","","0","4","0","https://x.com/dickinson6exe/status/1804456189243060404","1778695612743245825","dickinson6exe"
"1804276866418905350","Fri Jun 21 22:15:01 +0000 2024","0","POV Ng3we Bule Bali CR00T Dalam https://t.co/j9mK7MeIg5 ABG SMA 0mek Masih Pakai Seragam https://t.co/ZER3Hilhx4 siska ABG cantik ketagihan kentu https://t.co/56xWOtyj8G DiGangb4n9 om2 1 https://t.co/XY8P4hE2gO","1804276866418905350","","","in","","0","0","0","https://x.com/ChiaraPrincess/status/1804276866418905350","258081170","ChiaraPrincess"
"1804194888378143141","Fri Jun 21 17:32:28 +0000 2024","0","@jadelotus_rs aku mau ikut seger bet keknya kalo ada penampakan bule Bali China","1804205758940352987","","jadelotus_rs","in","말랑즈 Part timer Aristocatz","0","1","0","https://x.com/lovewooky/status/1804205758940352987","1390940469727678466","lovewooky"
"1804204352388895195","Fri Jun 21 17:26:52 +0000 2024","0","Guys kalian tau gak di tiktok konten driver ojol jemput bule bali seru dah okay miss isokey miss","1804204352388895195","","","in","Liverpool, England","0","0","0","https://x.com/anctol/status/1804204352388895195","853256565847203840","anctol"
